id,new_host_acceptance_rate,host_is_superhost,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,bedrooms,beds,number_of_reviews,availability_365,price
6906010.0,84.0,f,Outram,Central Region,1.28328,103.8437,Entire home/apt,0.0,1.0,55.0,83.0,77.0
6939552.0,0.0,f,Tampines,East Region,1.34764,103.94037,Private room,1.0,1.0,0.0,0.0,200.0
6958476.0,84.0,f,Geylang,Central Region,1.314,103.8879,Entire home/apt,0.0,1.0,38.0,56.0,73.0
6983613.0,70.0,t,Geylang,Central Region,1.3141,103.88591,Entire home/apt,1.0,1.0,45.0,159.0,84.0
6993627.0,70.0,t,Geylang,Central Region,1.31469,103.88547,Entire home/apt,1.0,1.0,88.0,162.0,70.0
7105265.0,91.0,t,Geylang,Central Region,1.3149,103.88133,Private room,1.0,1.0,0.0,329.0,37.0
7117201.0,0.0,f,Kallang,Central Region,1.32614,103.8634,Entire home/apt,0.0,1.0,0.0,358.0,200.0
7138922.0,70.0,t,Geylang,Central Region,1.31577,103.88583,Entire home/apt,1.0,1.0,32.0,145.0,75.0
7154662.0,84.0,f,Geylang,Central Region,1.31558,103.88634,Entire home/apt,2.0,2.0,11.0,90.0,140.0
7162659.0,0.0,f,Queenstown,Central Region,1.30423,103.784,Entire home/apt,2.0,3.0,9.0,23.0,180.0
7216716.0,100.0,t,Bukit Merah,Central Region,1.2784,103.83898,Private room,1.0,1.0,9.0,364.0,75.0
7227489.0,0.0,f,Tanglin,Central Region,1.29407,103.8284,Private room,1.0,1.0,0.0,0.0,200.0
7250709.0,50.0,t,Queenstown,Central Region,1.28843,103.80247,Private room,5.0,5.0,5.0,91.0,59.0
7250803.0,25.0,t,Jurong East,West Region,1.33303,103.72607,Private room,1.0,1.0,25.0,248.0,66.0
7265781.0,67.0,f,Ang Mo Kio,North-East Region,1.38448,103.84117,Entire home/apt,1.0,2.0,5.0,246.0,99.0
7295353.0,0.0,f,Woodlands,North Region,1.44032,103.79272,Private room,1.0,1.0,0.0,173.0,149.0
7312255.0,65.0,f,Novena,Central Region,1.32454,103.85291,Entire home/apt,0.0,3.0,5.0,365.0,98.0
7321238.0,64.0,t,Jurong West,West Region,1.34265,103.71339,Private room,1.0,1.0,34.0,343.0,58.0
7381770.0,84.0,f,Geylang,Central Region,1.31485,103.88828,Entire home/apt,2.0,2.0,57.0,89.0,130.0
7393754.0,50.0,f,Jurong West,West Region,1.34814,103.69669,Private room,1.0,1.0,0.0,358.0,69.0
7441844.0,0.0,f,Sengkang,North-East Region,1.38536,103.89662,Private room,1.0,1.0,5.0,5.0,500.0
7466596.0,4.0,t,Kallang,Central Region,1.31519,103.85735,Entire home/apt,0.0,1.0,0.0,364.0,100.0
7472739.0,100.0,t,Bukit Merah,Central Region,1.27697,103.83897,Private room,1.0,1.0,20.0,365.0,75.0
7595693.0,84.0,f,Geylang,Central Region,1.31346,103.88742,Entire home/apt,1.0,1.0,11.0,90.0,90.0
7610379.0,0.0,f,Bedok,East Region,1.32773,103.92184,Shared room,1.0,1.0,0.0,363.0,80.0
7632462.0,84.0,f,Geylang,Central Region,1.31546,103.88808,Entire home/apt,1.0,1.0,12.0,55.0,88.0
7641522.0,65.0,f,Rochor,Central Region,1.30298,103.85774,Private room,1.0,2.0,3.0,0.0,90.0
7653937.0,97.0,f,Kallang,Central Region,1.3073,103.86344,Private room,1.0,1.0,1.0,0.0,59.0
7662310.0,84.0,f,Geylang,Central Region,1.31507,103.88751,Entire home/apt,1.0,1.0,83.0,90.0,70.0
7662314.0,84.0,f,Geylang,Central Region,1.31541,103.88677,Entire home/apt,0.0,1.0,25.0,90.0,80.0
7666349.0,100.0,f,Yishun,North Region,1.41142,103.8426,Private room,1.0,2.0,7.0,0.0,188.0
7667016.0,91.0,t,Kallang,Central Region,1.30751,103.86163,Private room,1.0,1.0,3.0,0.0,59.0
7681974.0,27.0,f,Tanglin,Central Region,1.29325,103.82334,Private room,1.0,1.0,11.0,0.0,85.0
7720994.0,4.0,t,Kallang,Central Region,1.31555,103.85649,Entire home/apt,1.0,1.0,3.0,336.0,80.0
7733844.0,97.0,f,Bukit Timah,Central Region,1.31621,103.78059,Private room,1.0,1.0,66.0,354.0,89.0
7765392.0,100.0,t,Kallang,Central Region,1.31271,103.85702,Private room,1.0,1.0,12.0,217.0,57.0
7766300.0,65.0,f,Punggol,North-East Region,1.39863,103.90624,Private room,1.0,1.0,1.0,365.0,55.0
7769781.0,65.0,f,Bukit Merah,Central Region,1.27311,103.84078,Private room,1.0,2.0,29.0,358.0,584.0
7776711.0,50.0,t,Queenstown,Central Region,1.28872,103.80408,Private room,1.0,1.0,0.0,30.0,34.0
7829853.0,65.0,f,Geylang,Central Region,1.31117,103.88313,Private room,1.0,1.0,13.0,0.0,74.0
7830009.0,65.0,f,Geylang,Central Region,1.30993,103.88341,Private room,1.0,1.0,34.0,0.0,74.0
7830012.0,65.0,f,Geylang,Central Region,1.30976,103.88201,Private room,1.0,1.0,22.0,0.0,74.0
7875935.0,65.0,f,Kallang,Central Region,1.31372,103.87098,Private room,1.0,1.0,10.0,358.0,60.0
7888339.0,97.0,f,Kallang,Central Region,1.30869,103.86345,Private room,1.0,1.0,3.0,0.0,59.0
7898449.0,84.0,f,Geylang,Central Region,1.31338,103.88595,Entire home/apt,2.0,2.0,58.0,74.0,130.0
7905972.0,65.0,f,Marine Parade,Central Region,1.30634,103.90207,Private room,1.0,2.0,5.0,360.0,88.0
7927886.0,25.0,t,Jurong East,West Region,1.33433,103.727,Private room,1.0,1.0,29.0,232.0,56.0
7946472.0,91.0,t,Kallang,Central Region,1.30743,103.86305,Private room,1.0,1.0,2.0,0.0,49.0
7994039.0,91.0,t,Kallang,Central Region,1.30928,103.86342,Private room,1.0,1.0,2.0,0.0,50.0
7996456.0,65.0,f,Jurong East,West Region,1.34193,103.73584,Shared room,1.0,1.0,1.0,0.0,50.0
8004063.0,97.0,f,Kallang,Central Region,1.3075,103.86268,Private room,1.0,1.0,8.0,0.0,49.0
8007663.0,97.0,f,Kallang,Central Region,1.30627,103.86415,Private room,1.0,1.0,3.0,0.0,47.0
8016113.0,65.0,f,Jurong East,West Region,1.34002,103.73706,Private room,1.0,1.0,3.0,0.0,60.0
8017511.0,0.0,f,Bedok,East Region,1.32162,103.91466,Entire home/apt,3.0,5.0,34.0,360.0,200.0
8038199.0,84.0,t,Downtown Core,Central Region,1.29694,103.85557,Private room,1.0,1.0,167.0,356.0,168.0
8061522.0,65.0,f,Tanglin,Central Region,1.31593,103.82905,Entire home/apt,3.0,3.0,21.0,218.0,400.0
8111502.0,84.0,t,Bedok,East Region,1.31713,103.91314,Private room,1.0,1.0,8.0,165.0,130.0
8111607.0,84.0,t,Bedok,East Region,1.31756,103.91254,Private room,1.0,1.0,1.0,347.0,130.0
8113569.0,84.0,t,Bedok,East Region,1.31716,103.91232,Private room,1.0,1.0,3.0,268.0,90.0
8113712.0,84.0,t,Bedok,East Region,1.31893,103.91257,Private room,1.0,1.0,5.0,271.0,100.0
8113821.0,84.0,t,Bedok,East Region,1.31716,103.91259,Private room,1.0,1.0,4.0,259.0,100.0
8113893.0,84.0,t,Bedok,East Region,1.31696,103.91394,Private room,1.0,1.0,6.0,328.0,100.0
8113936.0,84.0,t,Bedok,East Region,1.31851,103.9123,Private room,1.0,1.0,6.0,329.0,100.0
8114003.0,84.0,t,Bedok,East Region,1.31855,103.91259,Private room,1.0,1.0,12.0,311.0,100.0
8160733.0,97.0,f,Geylang,Central Region,1.31581,103.88071,Private room,1.0,1.0,3.0,359.0,41.0
8176609.0,0.0,f,Downtown Core,Central Region,1.28039,103.85169,Private room,1.0,1.0,1.0,364.0,85.0
8180339.0,0.0,f,Downtown Core,Central Region,1.28002,103.85181,Entire home/apt,1.0,1.0,0.0,365.0,120.0
8180346.0,45.0,t,Tampines,East Region,1.3455,103.96045,Private room,1.0,1.0,203.0,170.0,45.0
8195397.0,65.0,f,Rochor,Central Region,1.30389,103.849,Shared room,1.0,1.0,131.0,55.0,28.0
8196180.0,65.0,f,Rochor,Central Region,1.30356,103.84953,Shared room,1.0,1.0,25.0,55.0,33.0
8196359.0,65.0,f,Rochor,Central Region,1.30394,103.85108,Shared room,1.0,1.0,3.0,55.0,89.0
8196417.0,65.0,f,Rochor,Central Region,1.30345,103.84902,Shared room,1.0,1.0,40.0,55.0,30.0
8200542.0,65.0,f,Geylang,Central Region,1.31334,103.89381,Entire home/apt,3.0,4.0,190.0,358.0,180.0
8212166.0,0.0,f,Downtown Core,Central Region,1.28146,103.85142,Entire home/apt,1.0,1.0,1.0,364.0,125.0
8212422.0,65.0,f,Rochor,Central Region,1.3055,103.84889,Shared room,1.0,4.0,31.0,55.0,130.0
8234618.0,0.0,f,Downtown Core,Central Region,1.28202,103.85222,Entire home/apt,1.0,1.0,0.0,314.0,151.0
8256942.0,100.0,f,Sembawang,North Region,1.44162,103.82343,Private room,1.0,1.0,6.0,364.0,108.0
8264717.0,100.0,t,Tampines,East Region,1.34789,103.93969,Private room,1.0,1.0,148.0,333.0,80.0
8277151.0,97.0,f,River Valley,Central Region,1.296265,103.840942,Entire home/apt,0.0,1.0,174.0,362.0,305.0
8313545.0,65.0,f,Geylang,Central Region,1.3098,103.88271,Private room,1.0,1.0,95.0,0.0,64.0
8313660.0,65.0,f,Geylang,Central Region,1.30994,103.88172,Private room,1.0,1.0,72.0,0.0,64.0
8330622.0,65.0,f,Geylang,Central Region,1.31019,103.88328,Private room,1.0,1.0,8.0,0.0,74.0
8343880.0,65.0,f,Rochor,Central Region,1.30362,103.84967,Shared room,1.0,1.0,6.0,55.0,33.0
8345350.0,65.0,f,Rochor,Central Region,1.30479,103.85091,Shared room,1.0,8.0,80.0,55.0,28.0
8345921.0,65.0,f,Rochor,Central Region,1.30565,103.84964,Shared room,1.0,1.0,8.0,55.0,36.0
8355592.0,65.0,f,Rochor,Central Region,1.30563,103.85041,Shared room,1.0,1.0,13.0,55.0,30.0
8380826.0,0.0,f,Jurong West,West Region,1.34546,103.70155,Private room,1.0,1.0,1.0,361.0,22.0
8398148.0,97.0,f,Kallang,Central Region,1.30755,103.86353,Private room,1.0,1.0,1.0,328.0,49.0
8399111.0,65.0,f,Bukit Batok,West Region,1.35273,103.75726,Entire home/apt,3.0,3.0,55.0,147.0,150.0
8432015.0,100.0,t,Tanglin,Central Region,1.31633,103.827194,Hotel room,3.0,4.0,35.0,116.0,400.0
8445747.0,97.0,f,Kallang,Central Region,1.30803,103.8627,Private room,1.0,1.0,1.0,328.0,59.0
8488609.0,100.0,f,Pasir Ris,East Region,1.37957,103.96136,Private room,1.0,1.0,0.0,197.0,41.0
8492009.0,27.0,f,Newton,Central Region,1.31662,103.83582,Private room,1.0,1.0,0.0,0.0,120.0
8508225.0,65.0,f,Downtown Core,Central Region,1.28172,103.85193,Entire home/apt,1.0,2.0,32.0,360.0,250.0
8571567.0,0.0,f,Tampines,East Region,1.35329,103.93195,Shared room,1.0,1.0,0.0,0.0,119.0
8577081.0,0.0,f,Novena,Central Region,1.32218,103.84192,Private room,1.0,2.0,0.0,0.0,90.0
8583021.0,100.0,f,Pasir Ris,East Region,1.37938,103.96355,Private room,1.0,1.0,2.0,180.0,30.0
8625349.0,65.0,f,Outram,Central Region,1.28326,103.84468,Hotel room,1.0,9.0,8.0,0.0,31.0
8626676.0,65.0,f,Outram,Central Region,1.2852,103.84512,Hotel room,1.0,6.0,17.0,0.0,36.0
8654132.0,65.0,f,Outram,Central Region,1.28283,103.84486,Hotel room,1.0,8.0,38.0,0.0,31.0
8654673.0,65.0,f,Outram,Central Region,1.28426,103.84442,Hotel room,1.0,8.0,21.0,0.0,36.0
8681954.0,100.0,f,Pasir Ris,East Region,1.37913,103.96415,Private room,1.0,1.0,1.0,364.0,33.0
8705956.0,25.0,f,Downtown Core,Central Region,1.2802,103.8507,Entire home/apt,0.0,1.0,10.0,365.0,211.0
8721639.0,25.0,f,Downtown Core,Central Region,1.28199,103.85358,Entire home/apt,2.0,2.0,20.0,365.0,461.0
8727077.0,0.0,f,Ang Mo Kio,North-East Region,1.39021,103.85452,Private room,1.0,2.0,0.0,0.0,272.0
8800763.0,65.0,f,Marine Parade,Central Region,1.3072,103.90167,Private room,1.0,1.0,215.0,0.0,89.0
8890247.0,50.0,f,Kallang,Central Region,1.31131,103.87242,Private room,1.0,4.0,45.0,116.0,85.0
8897560.0,38.0,f,Kallang,Central Region,1.31147,103.86072,Hotel room,1.0,16.0,38.0,0.0,24.0
8914905.0,65.0,f,Outram,Central Region,1.28313,103.84356,Hotel room,1.0,7.0,1.0,269.0,441.0
8918353.0,0.0,f,Bukit Timah,Central Region,1.31807,103.77277,Private room,1.0,5.0,0.0,365.0,80.0
8957363.0,0.0,f,Bukit Batok,West Region,1.34589,103.74904,Entire home/apt,3.0,5.0,0.0,0.0,80.0
8981490.0,0.0,f,Bukit Batok,West Region,1.3518,103.76728,Private room,1.0,1.0,0.0,255.0,59.0
9016784.0,25.0,f,Novena,Central Region,1.32205,103.84122,Private room,1.0,2.0,8.0,365.0,127.0
9017107.0,84.0,f,Outram,Central Region,1.28362,103.84585,Entire home/apt,0.0,1.0,13.0,78.0,93.0
9019945.0,25.0,f,Downtown Core,Central Region,1.29673,103.8574,Entire home/apt,0.0,2.0,0.0,365.0,259.0
9054629.0,0.0,f,Downtown Core,Central Region,1.28535,103.85062,Shared room,1.0,1.0,23.0,328.0,51.0
9054941.0,0.0,f,Singapore River,Central Region,1.28656,103.8482,Shared room,1.0,2.0,2.0,328.0,103.0
9055103.0,0.0,f,Downtown Core,Central Region,1.28775,103.85017,Shared room,1.0,1.0,26.0,328.0,79.0
9075438.0,84.0,f,Outram,Central Region,1.28382,103.84566,Entire home/apt,0.0,1.0,9.0,28.0,80.0
9105592.0,65.0,f,Yishun,North Region,1.42591,103.8495,Private room,1.0,2.0,1.0,0.0,80.0
9143024.0,38.0,f,Kallang,Central Region,1.31458,103.85076,Hotel room,1.0,2.0,34.0,0.0,47.0
9204908.0,25.0,f,Downtown Core,Central Region,1.29672,103.8572,Entire home/apt,2.0,2.0,0.0,365.0,259.0
9207480.0,0.0,f,Toa Payoh,Central Region,1.33284,103.87767,Shared room,1.0,2.0,0.0,0.0,56.0
9268058.0,50.0,f,Kallang,Central Region,1.30959,103.87369,Private room,1.0,5.0,35.0,116.0,105.0
9268500.0,50.0,f,Kallang,Central Region,1.30975,103.87248,Private room,1.0,6.0,8.0,359.0,125.0
9268680.0,50.0,f,Kallang,Central Region,1.31106,103.87212,Private room,1.0,7.0,15.0,116.0,145.0
9269260.0,50.0,f,Kallang,Central Region,1.31103,103.87422,Private room,1.0,8.0,9.0,116.0,165.0
9269637.0,50.0,f,Kallang,Central Region,1.31161,103.8741,Private room,1.0,8.0,1.0,359.0,200.0
9269848.0,50.0,f,Kallang,Central Region,1.30976,103.87371,Private room,1.0,7.0,4.0,116.0,165.0
9269981.0,50.0,f,Kallang,Central Region,1.31017,103.87419,Private room,1.0,16.0,7.0,116.0,300.0
9281075.0,65.0,f,Jurong West,West Region,1.34729,103.72103,Private room,1.0,1.0,29.0,240.0,50.0
9282668.0,100.0,f,Sembawang,North Region,1.43965,103.82345,Private room,1.0,1.0,0.0,365.0,135.0
9283072.0,100.0,f,Sembawang,North Region,1.43992,103.82355,Private room,1.0,1.0,1.0,365.0,135.0
9320962.0,75.0,f,Bedok,East Region,1.31036,103.93592,Private room,2.0,2.0,95.0,98.0,50.0
9351647.0,100.0,f,Bukit Batok,West Region,1.35165,103.75409,Private room,1.0,1.0,8.0,360.0,88.0
9397355.0,91.0,t,Outram,Central Region,1.28393,103.84335,Private room,1.0,1.0,0.0,359.0,69.0
9398808.0,0.0,f,Bukit Merah,Central Region,1.28549,103.83457,Entire home/apt,1.0,1.0,0.0,365.0,300.0
9402064.0,65.0,f,Pasir Ris,East Region,1.37705,103.95909,Private room,1.0,1.0,31.0,364.0,91.0
9416569.0,0.0,f,Downtown Core,Central Region,1.28019,103.85334,Private room,1.0,1.0,0.0,364.0,130.0
9459389.0,100.0,t,Woodlands,North Region,1.449275,103.79026,Private room,1.0,1.0,24.0,84.0,106.0
9464059.0,75.0,f,Kallang,Central Region,1.31689,103.8526,Private room,1.0,1.0,107.0,343.0,48.0
9476931.0,65.0,f,Hougang,North-East Region,1.37697,103.90241,Entire home/apt,1.0,1.0,19.0,0.0,64.0
9480279.0,0.0,f,Geylang,Central Region,1.30999,103.88591,Entire home/apt,3.0,3.0,0.0,0.0,178.0
9532788.0,100.0,f,Outram,Central Region,1.28276,103.8433,Private room,1.0,0.0,206.0,364.0,88.0
9551814.0,65.0,f,Pasir Ris,East Region,1.35748,103.9692,Entire home/apt,1.0,1.0,4.0,358.0,100.0
9555530.0,50.0,f,Mandai,North Region,1.42543,103.82381,Private room,1.0,1.0,23.0,330.0,41.0
9563744.0,97.0,f,Bukit Timah,Central Region,1.31764,103.77915,Private room,1.0,1.0,95.0,340.0,59.0
9584573.0,80.0,t,Punggol,North-East Region,1.40529,103.90117,Private room,1.0,1.0,12.0,0.0,80.0
9635192.0,100.0,f,Outram,Central Region,1.2832,103.84217,Private room,1.0,0.0,188.0,365.0,58.0
9637478.0,0.0,f,Downtown Core,Central Region,1.28848,103.84982,Shared room,1.0,1.0,5.0,0.0,79.0
9683612.0,65.0,f,Rochor,Central Region,1.30362,103.84929,Shared room,1.0,4.0,13.0,55.0,29.0
9716208.0,36.0,t,Kallang,Central Region,1.31166,103.85976,Shared room,1.0,1.0,92.0,357.0,38.0
9738917.0,36.0,t,Kallang,Central Region,1.31324,103.85954,Shared room,1.0,2.0,4.0,344.0,59.0
9739084.0,36.0,t,Kallang,Central Region,1.31339,103.86032,Private room,1.0,6.0,1.0,359.0,129.0
9746208.0,100.0,f,Outram,Central Region,1.28488,103.84215,Private room,1.0,1.0,157.0,181.0,88.0
9828451.0,22.0,f,Novena,Central Region,1.31656,103.83964,Private room,1.0,1.0,10.0,256.0,60.0
9857050.0,65.0,f,Geylang,Central Region,1.31457,103.8865,Entire home/apt,2.0,2.0,2.0,239.0,220.0
9866651.0,36.0,t,Kallang,Central Region,1.31331,103.86044,Shared room,1.0,1.0,13.0,360.0,38.0
9866904.0,36.0,t,Kallang,Central Region,1.31277,103.86168,Shared room,1.0,1.0,26.0,360.0,38.0
9866917.0,36.0,t,Kallang,Central Region,1.31318,103.861,Shared room,1.0,1.0,70.0,324.0,38.0
9866970.0,36.0,t,Kallang,Central Region,1.31239,103.85969,Shared room,1.0,1.0,13.0,319.0,38.0
9866985.0,65.0,f,Outram,Central Region,1.28289,103.84659,Hotel room,1.0,2.0,4.0,0.0,101.0
9869425.0,36.0,t,Kallang,Central Region,1.31163,103.85953,Shared room,1.0,2.0,6.0,344.0,75.0
9875315.0,100.0,f,Sembawang,North Region,1.43873,103.82344,Private room,1.0,1.0,0.0,365.0,204.0
9901369.0,74.0,f,Geylang,Central Region,1.31132,103.88045,Entire home/apt,1.0,3.0,179.0,345.0,119.0
9910891.0,100.0,f,Singapore River,Central Region,1.28647,103.85029,Shared room,1.0,28.0,36.0,261.0,61.0
9928008.0,65.0,t,Bedok,East Region,1.31907,103.91024,Entire home/apt,1.0,1.0,92.0,274.0,123.0
9932692.0,50.0,f,Mandai,North Region,1.42562,103.82559,Private room,1.0,1.0,12.0,0.0,45.0
9942594.0,50.0,t,Queenstown,Central Region,1.28686,103.80238,Private room,1.0,1.0,1.0,239.0,39.0
9967697.0,65.0,f,Outram,Central Region,1.2836,103.84435,Hotel room,1.0,5.0,24.0,0.0,29.0
9981003.0,0.0,f,Serangoon,North-East Region,1.34411,103.88114,Entire home/apt,3.0,3.0,0.0,0.0,250.0
9986864.0,0.0,f,Marine Parade,Central Region,1.2983,103.89036,Private room,1.0,1.0,2.0,364.0,150.0
10001615.0,100.0,f,Singapore River,Central Region,1.28819,103.84821,Shared room,1.0,4.0,44.0,261.0,65.0
10020525.0,38.0,f,Kallang,Central Region,1.3114,103.86077,Hotel room,1.0,16.0,15.0,0.0,24.0
10020690.0,38.0,f,Kallang,Central Region,1.31117,103.86066,Hotel room,1.0,2.0,24.0,0.0,47.0
10021140.0,38.0,f,Kallang,Central Region,1.31155,103.86083,Shared room,1.0,16.0,7.0,0.0,47.0
10021610.0,38.0,f,Kallang,Central Region,1.31134,103.86073,Shared room,1.0,16.0,33.0,0.0,24.0
10023519.0,38.0,f,Kallang,Central Region,1.31114,103.86054,Hotel room,1.0,16.0,28.0,0.0,24.0
10027442.0,38.0,f,Kallang,Central Region,1.31129,103.86064,Hotel room,1.0,16.0,30.0,0.0,24.0
10030323.0,38.0,f,Kallang,Central Region,1.31114,103.86054,Shared room,1.0,16.0,67.0,0.0,24.0
10032227.0,65.0,f,Singapore River,Central Region,1.29301,103.8416,Entire home/apt,1.0,1.0,3.0,328.0,100.0
10040456.0,38.0,f,Kallang,Central Region,1.31114,103.86054,Shared room,1.0,16.0,7.0,0.0,24.0
10040969.0,38.0,f,Kallang,Central Region,1.31114,103.86054,Hotel room,1.0,16.0,59.0,0.0,47.0
10041012.0,38.0,f,Kallang,Central Region,1.31114,103.86054,Hotel room,1.0,16.0,34.0,0.0,42.0
10126030.0,65.0,f,Serangoon,North-East Region,1.35594,103.86836,Private room,1.0,4.0,6.0,56.0,130.0
10210475.0,100.0,f,Sembawang,North Region,1.44165,103.82416,Private room,1.0,1.0,0.0,365.0,204.0
10214097.0,85.0,f,Bedok,East Region,1.3106,103.93315,Entire home/apt,1.0,5.0,71.0,312.0,148.0
10260541.0,0.0,f,Geylang,Central Region,1.31395,103.88547,Private room,1.0,1.0,0.0,365.0,54.0
10341515.0,0.0,f,River Valley,Central Region,1.29548,103.83396,Entire home/apt,1.0,2.0,0.0,365.0,288.0
10377488.0,0.0,f,Downtown Core,Central Region,1.28164,103.85174,Entire home/apt,1.0,1.0,0.0,365.0,130.0
10427701.0,91.0,t,Outram,Central Region,1.284,103.84346,Private room,1.0,1.0,2.0,328.0,69.0
10440235.0,91.0,t,Geylang,Central Region,1.31497,103.8837,Private room,1.0,4.0,0.0,359.0,41.0
10466406.0,2.0,f,Kallang,Central Region,1.31255,103.8603,Entire home/apt,1.0,2.0,6.0,359.0,245.0
10598600.0,0.0,f,Sengkang,North-East Region,1.39829,103.89776,Private room,1.0,1.0,215.0,199.0,49.0
10626378.0,100.0,t,Museum,Central Region,1.29784,103.85038,Private room,1.0,1.0,14.0,364.0,78.0
10669564.0,0.0,f,Bukit Timah,Central Region,1.33051,103.7949,Entire home/apt,1.0,2.0,1.0,181.0,388.0
10708117.0,0.0,f,Novena,Central Region,1.32334,103.85306,Private room,1.0,1.0,0.0,364.0,50.0
10715256.0,0.0,f,Outram,Central Region,1.28313,103.84144,Entire home/apt,2.0,3.0,4.0,345.0,201.0
10718463.0,100.0,f,Geylang,Central Region,1.32927,103.90424,Entire home/apt,1.0,0.0,36.0,328.0,150.0
10813595.0,0.0,f,Bukit Timah,Central Region,1.33916,103.77971,Private room,1.0,2.0,0.0,181.0,70.0
10819460.0,65.0,t,Rochor,Central Region,1.30035,103.85127,Private room,1.0,1.0,145.0,176.0,109.0
10848771.0,65.0,t,Toa Payoh,Central Region,1.33514,103.87622,Private room,1.0,1.0,354.0,300.0,50.0
10936529.0,0.0,f,Woodlands,North Region,1.44347,103.80081,Private room,1.0,1.0,0.0,0.0,30.0
10996427.0,65.0,f,Ang Mo Kio,North-East Region,1.39129,103.85596,Private room,1.0,1.0,30.0,179.0,37.0
11007108.0,0.0,f,Bedok,East Region,1.31222,103.91403,Entire home/apt,0.0,2.0,0.0,358.0,110.0
11071722.0,65.0,f,Geylang,Central Region,1.31106,103.88209,Private room,1.0,1.0,2.0,190.0,197.0
11126190.0,0.0,f,Sembawang,North Region,1.44347,103.8235,Private room,1.0,1.0,0.0,364.0,204.0
11127304.0,0.0,f,Sembawang,North Region,1.44516,103.82145,Private room,1.0,1.0,1.0,364.0,116.0
11127543.0,0.0,f,Sembawang,North Region,1.44412,103.82205,Private room,1.0,1.0,1.0,364.0,116.0
11128602.0,0.0,f,Bishan,Central Region,1.36628,103.83075,Entire home/apt,3.0,3.0,0.0,365.0,200.0
11220676.0,20.0,f,Orchard,Central Region,1.30081,103.83598,Entire home/apt,1.0,3.0,0.0,362.0,786.0
11228389.0,50.0,t,Geylang,Central Region,1.33007,103.87554,Private room,1.0,1.0,83.0,241.0,34.0
11247508.0,65.0,f,Woodlands,North Region,1.43097,103.78672,Entire home/apt,2.0,2.0,13.0,363.0,165.0
11262375.0,65.0,f,Rochor,Central Region,1.30424,103.84876,Shared room,1.0,8.0,5.0,55.0,38.0
11282735.0,0.0,f,Downtown Core,Central Region,1.2813,103.85172,Private room,1.0,1.0,1.0,365.0,100.0
11325779.0,0.0,f,Bukit Batok,West Region,1.3466,103.75154,Private room,1.0,1.0,0.0,0.0,200.0
11365125.0,33.0,f,Bukit Batok,West Region,1.34664,103.76037,Private room,1.0,1.0,46.0,361.0,60.0
11381088.0,65.0,t,Rochor,Central Region,1.30092,103.85049,Private room,1.0,2.0,164.0,137.0,116.0
11442336.0,0.0,f,Kallang,Central Region,1.32092,103.86291,Entire home/apt,1.0,1.0,0.0,365.0,100.0
11443170.0,0.0,f,Pasir Ris,East Region,1.37883,103.95915,Entire home/apt,1.0,2.0,0.0,0.0,208.0
11465411.0,65.0,f,Queenstown,Central Region,1.30234,103.79982,Private room,1.0,2.0,40.0,270.0,77.0
11496278.0,0.0,f,Choa Chu Kang,West Region,1.39857,103.74785,Private room,1.0,3.0,6.0,89.0,53.0
11544732.0,65.0,f,Outram,Central Region,1.28348,103.84135,Private room,1.0,1.0,5.0,0.0,7000.0
11567069.0,0.0,f,Newton,Central Region,1.30534,103.8359,Private room,1.0,2.0,0.0,0.0,900.0
11581560.0,100.0,f,Downtown Core,Central Region,1.28028,103.85184,Entire home/apt,1.0,1.0,10.0,352.0,417.0
11616119.0,67.0,f,Bedok,East Region,1.31021,103.91269,Private room,1.0,1.0,0.0,365.0,214.0
11616187.0,0.0,f,Bedok,East Region,1.31245,103.91127,Private room,1.0,1.0,0.0,365.0,214.0
11617126.0,25.0,f,Novena,Central Region,1.32152,103.84301,Private room,1.0,1.0,0.0,364.0,97.0
11626258.0,0.0,f,Marine Parade,Central Region,1.3063,103.90294,Entire home/apt,2.0,3.0,0.0,0.0,119.0
11642282.0,65.0,t,Rochor,Central Region,1.30203,103.85239,Private room,1.0,1.0,103.0,163.0,105.0
